longitude,airport,c_city,location_text,changelog_entry,portHarbor,PORT_HARBOR,airport_2,service_level_agreement,latitude,sku_product_code,templatePattern,AIRPORT,relationship_type,percentage,kobirc16,modified_by,landmarkPoi,var_407,relationshipType,country,country_2,time_zone,xls56,LATITUDE,artwork_creative_work,LANDMARK_POI,locationText,field_dr,continent,dock,filter_predicate,luminosityBrightness,district_borough,timeZone,probability_confidence,landmark,iso_country_code,uptime_availability,industrySector,address_line,airport_3,attr_credi,regionStateProvince,measlat,f_finge,legalEntityIdentifier,pressure,median,voiceprint,meta_nncf,ekvg19,geographicCoordinates,v_149,COUNTRY,val_add,v_fr,TIME_ZONE,cityTown,timestamp,user_landmark_poi,airport_4,tz,addrline,raw_airport,encoding,CONTINENT,airport_6,landmark_poi_6,dim_106,latitude_2,isoCountryCode,xocqfl7,LOCATION_TEXT,v_586,ISO_COUNTRY_CODE,longitude_2,period_interval,continent_2,country_3,duration,record_type_discriminator,nullable_flag,CITY_TOWN,utc_offset,investment_account,user_continent,checksum_hash,fact_time_zone,GEOGRAPHIC_COORDINATES,loctxt,isocc,etnbn54
-138.835889,LAX,Paris,"London, France",v5.20.76: Removed authentication.,Rotterdam,Shanghai,NRT,99.998% uptime,34.37007,CXY-7519,{{date}} - {{event}},NRT,Parent,5.19%,"57.140794, 99.725764",richard.jackson,Central Park,Port of LA,Child,Norway,Italy,EST,Africa,-12.852352,The Scream,Golden Gate Bridge,"Sydney, Italy",CA,Europe,Singapore,type < 'active',20479.0,Midtown,America/New_York,0.6641,Big Ben,DE,95.7036,Technology,3783 Pine Rd,ORD,641,CO,-50.758913,fp_91b5b073229ea9d6,VH6OLUUXLSL7JJAIMJ0Y,71.4,27.5877,voice_267e6015d865f16f.wav,7110 Park Blvd,Central Park,"58.1524, -29.047408",Port of LA,Spain,7198 Main St,BP 100/74 HR 98,UTC,Portland,2023-04-27T03:09:23Z,Statue of Liberty,LHR,America/New_York,3399 Cedar Ln,LAX,Latin-1,North America,LAX,Eiffel Tower,2019-09-21,21.072627,DE,LHR,"Sydney, Italy",Asia,GB,140.763863,H2 2023,Europe,Netherlands,2150,delete,true,Boston,America/New_York,INV-746291,Oceania,8fe1d9997b478a6b4113a95017724b5ef46b94c530c66ea1b5732db096f39f85,CET,"76.229109, 68.238784","Dallas, Germany",DE,America/New_York
-58.058761,SFO,San Francisco,"San Francisco, Netherlands",v2.1.71: Removed caching.,Port of LA,Singapore,JFK,99.998% uptime,-78.110226,CRO-3789,Hello {{name}},SIN,Child,68.58%,"-70.638708, 62.371408",amy.lewis,Central Park,Rotterdam,Peer,Sweden,Israel,America/New_York,North America,55.094019,The Scream,Big Ben,"London, Singapore",IL,South America,Hamburg,date IN '2024',99093.4,Midtown,America/New_York,0.1021,Big Ben,AU,95.9229,Finance,8997 Elm St,LAX,694,PA,33.064704,fp_4c7e83d867b21281,DNC9VN8ZSLYVW06J2299,507.3,-52.7301,voice_7890c76a60dddfbf.wav,8283 Pine Rd,Golden Gate Bridge,"-83.794265, -174.592913",Shanghai,South Korea,5716 Park Blvd,BP 101/85 HR 111,EST,Chicago,2020-04-15T21:55:41Z,Statue of Liberty,CDG,Europe/London,4669 Cedar Ln,CDG,ISO-8859-1,Oceania,NRT,Central Park,2023-12-24,9.268229,GB,LAX,"Dallas, Brazil",Oceania,MX,-108.486262,Q1 2024,Oceania,Mexico,58881,snapshot,false,Austin,UTC,INV-194756,Oceania,73178bd3daece9906b9349586c44c74f329c1575a70dfa796140acf1e0ba8dc1,JST,"21.521729, 54.304242","Atlanta, Brazil",US,PST
165.841832,LHR,Dallas,"Miami, Sweden",v0.2.97: Removed logging.,Busan,Hamburg,SIN,99.438% uptime,-30.955355,QHJ-7306,Dear {{customer}},SFO,Peer,64.73%,"-74.57332, -10.286011",mary.king,Big Ben,Busan,Parent,Australia,United States,America/New_York,Antarctica,-2.15907,Starry Night,Golden Gate Bridge,"Dallas, Spain",OH,North America,Busan,status = 'active',80229.6,Midtown,PST,0.77,Big Ben,CA,95.4879,Technology,7263 Cedar Ln,ORD,804,CA,-7.429609,fp_bb082de2ca83a7d0,L4D9IY673R0MQZSHMX68,185.0,83.9037,voice_aecda2369e743f86.wav,790 Oak Ave,Statue of Liberty,"-71.533616, 122.088134",Hamburg,Netherlands,3059 Oak Ave,BP 100/98 HR 106,EST,Houston,2023-10-02 20:18:22,Big Ben,SFO,America/New_York,5467 Cedar Ln,LAX,UTF-8,Asia,JFK,Eiffel Tower,2020-10-14,-79.275922,AU,SFO,"Boston, Japan",Oceania,US,-32.098413,2020-2025,South America,South Korea,34274,upsert,YES,Miami,JST,INV-195461,South America,47bb6968c820f56a123bc39eb0965e381f5b5dcbcb429cf308b98bb0fbd42968,CET,"-74.407415, -136.399085","Seattle, South Korea",DE,CET
-16.263269,NRT,Seattle,"Denver, Brazil",v5.18.64: Removed logging.,Singapore,Rotterdam,SFO,99.338% uptime,77.171845,OZH-7733,Hello {{name}},LAX,Child,89.97%,"81.20296, 11.200452",elizabeth.smith,Central Park,Shanghai,Child,United States,Mexico,CET,Europe,-83.487841,The Persistence of Memory,Big Ben,"Austin, Australia",CA,North America,Singapore,status > '2024',73490.0,Downtown,PST,0.3687,Central Park,DE,95.2511,Education,4985 Park Blvd,SIN,433,GA,-71.564508,fp_8ae789c525baa018,18DF7XIFGJ3O6JXVP5IL,1449.7,-28.6014,voice_f3b0b6feb20e1213.wav,4912 Oak Ave,Central Park,"-35.35847, -144.194465",Rotterdam,India,4256 Pine Rd,BP 124/82 HR 99,EST,Boston,2020-10-20 23:06:02,Eiffel Tower,SFO,UTC,7279 Pine Rd,CDG,UTF-8,Europe,LHR,Statue of Liberty,2026-09-06,84.675671,AU,LHR,"Tokyo, South Korea",Europe,US,11.435973,H2 2023,Africa,Japan,62505,insert,true,Los Angeles,Europe/London,INV-214618,Africa,404561a3cd63a0e241c28f1748c13f6e423d9bf5f7b56557d6f24081485ba14a,PST,"57.548775, -78.589674","Boston, Norway",GB,EST
87.371024,LHR,New York,"London, South Korea",v5.9.91: Fixed bug in logging.,Rotterdam,Hamburg,CDG,99.173% uptime,-54.448398,OPU-8955,Order #{{id}},CDG,Sibling,62.64%,"21.457124, -173.145953",michael.young,Eiffel Tower,Hamburg,Child,United States,Brazil,CET,Oceania,-65.550558,Starry Night,Statue of Liberty,"Austin, Japan",OH,North America,Singapore,type IN 'active',59683.3,East Side,America/New_York,0.2308,Statue of Liberty,JP,98.0062,Finance,5359 Main St,SFO,539,FL,26.918995,fp_2802b1ef379a3f89,1QD9LL2Q36H3NJW8HZBE,1508.6,32.2574,voice_6014a4ec78e5bfd9.wav,4127 Park Blvd,Eiffel Tower,"-39.526447, 29.151567",Rotterdam,India,4392 Main St,BP 106/102 HR 96,PST,Boston,2019-02-26 00:39:38,Central Park,CDG,UTC,5182 Cedar Ln,SFO,Latin-1,South America,JFK,Central Park,2021-05-14,-45.611818,GB,JFK,"New York, Japan",Europe,AU,66.793131,H2 2023,Asia,Singapore,21923,delete,true,Miami,UTC,INV-730342,Africa,ed300ccacb065e6eae9b99af0fbeeb12d5024af0874af70d0b44079c72d4a9d5,CET,"10.160342, 86.451995","Seattle, Mexico",FR,EST
-9.847657,ORD,Toronto,"Sydney, Canada",v0.12.97: Fixed bug in API.,Rotterdam,Shanghai,LHR,99.942% uptime,65.108712,XSG-2883,{{date}} - {{event}},NRT,Manager,14.67%,"-33.068732, -109.736063",john.johnson,Big Ben,Port of LA,Manager,United States,Netherlands,America/New_York,Africa,-23.24451,Starry Night,Central Park,"Miami, Germany",MA,North America,Shanghai,date IN '2024',5501.5,East Side,CET,0.1566,Big Ben,GB,97.2261,Manufacturing,4383 Oak Ave,SIN,378,IL,36.325455,fp_f153071c7e389655,D6PM962C2CHGM4AL4TK7,125.6,74.2638,voice_d967c7424cc366fc.wav,4924 Oak Ave,Big Ben,"82.166527, 96.618831",Rotterdam,Canada,5517 Cedar Ln,BP 148/102 HR 64,America/New_York,Boston,2018-12-11 03:06:06,Central Park,LAX,JST,2408 Pine Rd,LHR,ISO-8859-1,Antarctica,LAX,Big Ben,2024-08-01,-5.888506,DE,ORD,"Houston, Sweden",Antarctica,FR,-97.505745,Q1 2024,Africa,United States,64769,delete,true,Los Angeles,CET,INV-504518,Asia,c1ca6a8ae4118b47c4a6832a3756cae871ff31b7bf0fc4a45421f9e6c8bc13b1,America/New_York,"-35.093268, 89.716339","Toronto, Japan",CA,America/New_York
-157.640034,NRT,Seattle,"New York, Sweden",v4.13.25: Added support for API.,Busan,Rotterdam,CDG,99.411% uptime,-62.533142,HEQ-4511,Dear {{customer}},SIN,Spouse,70.93%,"-16.425108, 111.246282",oliver.lee,Central Park,Rotterdam,Peer,Japan,Sweden,America/New_York,Africa,-25.431732,Starry Night,Central Park,"London, Canada",CA,Africa,Shanghai,date != '2024',59623.3,Downtown,UTC,0.1859,Eiffel Tower,CA,96.8103,Healthcare,570 Oak Ave,SIN,750,WA,-17.845954,fp_f13bb589769da6f3,QHV0728QYTYG8I266DTH,494.0,4.3096,voice_cddf15d5dd760a70.wav,6867 Oak Ave,Big Ben,"28.674399, 109.408608",Singapore,Australia,7014 Cedar Ln,BP 118/106 HR 94,PST,Sydney,2026-04-14 17:38:26,Eiffel Tower,ORD,PST,2901 Oak Ave,ORD,ISO-8859-1,Oceania,NRT,Eiffel Tower,2025-07-02,-10.271385,US,SFO,"Paris, Australia",Oceania,BR,102.56466,Jan-Mar,Africa,Canada,15922,insert,true,Chicago,Europe/London,INV-922213,Antarctica,933499ba8965a5e0c3384338cc1fe71f384c6d8b776fe291d4a27517defc24e2,CET,"29.095609, 91.55941","Miami, Japan",US,Europe/London
-10.698698,ORD,Boston,"Boston, Australia",v1.17.42: Added support for API.,Shanghai,Busan,JFK,99.021% uptime,-89.890365,DSU-4412,Dear {{customer}},ORD,Parent,51.65%,"-77.514875, 91.462615",ethan.white,Eiffel Tower,Singapore,Child,Italy,Switzerland,PST,Europe,-57.538563,The Persistence of Memory,Eiffel Tower,"Chicago, United States",GA,Asia,Singapore,status < '2024',61259.6,West End,CET,0.2252,Eiffel Tower,BR,98.0369,Energy,5468 Park Blvd,LHR,608,CA,-19.635111,fp_db81f5476e40823b,5H5N67R6NH399YMABN3F,1645.5,44.1195,voice_748f5de3fe9bd57f.wav,5897 Maple Dr,Eiffel Tower,"-9.012031, 50.074213",Singapore,Israel,1629 Cedar Ln,BP 170/101 HR 91,CET,London,2018-05-16T23:25:26Z,Statue of Liberty,LHR,America/New_York,3094 Pine Rd,NRT,UTF-16,Oceania,LHR,Big Ben,2024-02-13,88.427617,IN,LHR,"Portland, Germany",North America,GB,-71.064755,H2 2023,Europe,United States,2062,delete,true,Miami,America/New_York,INV-859826,Oceania,2f2d9689bdc097ebb1fdb8f152b50d347a8185bedefc17e3d62cd369f6eeb3af,JST,"-87.875362, -67.419351","San Francisco, Brazil",AU,PST
113.935777,ORD,Berlin,"Boston, Sweden",v0.18.13: Added support for authentication.,Rotterdam,Shanghai,CDG,99.774% uptime,17.321865,UHM-7029,Dear {{customer}},LHR,Peer,53.68%,"-76.464189, 82.830056",noah.martin,Golden Gate Bridge,Port of LA,Parent,United Kingdom,Norway,America/New_York,South America,72.854864,Water Lilies,Central Park,"Chicago, Spain",PA,South America,Rotterdam,date = 'active',13638.5,East Side,EST,0.5135,Big Ben,US,95.1765,Healthcare,1331 Oak Ave,ORD,427,NY,-8.106642,fp_dc36d8cbd3565117,2JQS584T5ORRHZ804J8S,1421.3,-97.0148,voice_8cda391ff55102bb.wav,4908 Park Blvd,Eiffel Tower,"-49.529323, 36.386124",Shanghai,Italy,6640 Pine Rd,BP 127/96 HR 107,CET,New York,2025-06-17T07:18:46Z,Statue of Liberty,ORD,JST,8305 Main St,SFO,Latin-1,Asia,JFK,Central Park,2022-07-13,8.874065,CA,SIN,"Denver, France",North America,JP,49.787262,2020-2025,North America,Germany,48315,update,true,Toronto,UTC,INV-125959,South America,a46b5c198b0ed4b9997531737879a92a290734173f24a415ed7326dc02ec24d5,PST,"33.794742, 122.734753","London, Sweden",DE,JST
-152.940181,JFK,New York,"Berlin, United States",v3.13.50: Improved logging.,Port of LA,Busan,NRT,99.843% uptime,82.862671,LDA-4851,Hello {{name}},ORD,Manager,10.88%,"60.643143, -124.180994",oliver.anderson,Eiffel Tower,Rotterdam,Manager,Germany,Switzerland,EST,South America,-5.575906,The Persistence of Memory,Golden Gate Bridge,"Portland, Mexico",GA,North America,Busan,date IN 'prod',24190.5,Downtown,Europe/London,0.7577,Big Ben,CA,98.432,Manufacturing,5280 Elm St,SFO,828,NY,-6.91911,fp_b406decde1dcadae,3LTSM6BL6O43SSPDVEDS,844.0,-78.2259,voice_1e993db13fb9840c.wav,8816 Park Blvd,Statue of Liberty,"4.025187, 173.159986",Port of LA,France,4016 Maple Dr,BP 128/91 HR 111,JST,Los Angeles,2019-02-23 06:07:04,Eiffel Tower,ORD,Europe/London,7896 Park Blvd,SIN,ASCII,Antarctica,CDG,Statue of Liberty,2025-06-10,-15.478353,DE,SIN,"New York, Mexico",Africa,GB,33.726138,Q1 2024,Africa,Germany,32605,insert,false,Atlanta,PST,INV-413447,Antarctica,fa07966309e7a76677df328e199e0ef190a3218658b42d3da53efdbdb8922aa8,Europe/London,"-37.485535, 29.233282","Los Angeles, Israel",US,Europe/London
8.285642,ORD,London,"Houston, Switzerland",v4.4.24: Fixed bug in API.,Singapore,Busan,CDG,99.168% uptime,-39.159144,ZWK-1556,Dear {{customer}},LHR,Manager,9.92%,"-78.861221, 81.554568",ethan.robinson,Statue of Liberty,Shanghai,Sibling,Germany,Canada,JST,Asia,-66.053017,The Scream,Golden Gate Bridge,"London, Italy",PA,Africa,Rotterdam,status < 'prod',17157.7,Midtown,PST,0.6442,Statue of Liberty,MX,95.3902,Retail,2785 Main St,NRT,738,CA,-30.908274,fp_658bccd7f3c2a9e9,3L7YMTLJ11924J17BWU5,1828.9,51.195,voice_c2c7503cc2de3d03.wav,7467 Pine Rd,Eiffel Tower,"83.931538, 169.110555",Busan,Brazil,1661 Pine Rd,BP 146/69 HR 111,UTC,Portland,2019-04-03T10:57:33Z,Central Park,LHR,CET,4336 Cedar Ln,LHR,ISO-8859-1,Oceania,JFK,Statue of Liberty,2019-10-25,-88.831761,FR,LAX,"Seattle, France",Europe,US,-159.514196,Q1 2024,South America,Germany,49845,delete,NO,San Francisco,Europe/London,INV-768121,Europe,e4aab24a4c144e0b6ea0831bbbedbccb7e9ce580b481b891a6e6a10f5173e4ee,CET,"-38.968788, 56.857566","Boston, Switzerland",US,CET
116.831244,LAX,Tokyo,"Austin, Singapore",v4.14.58: Removed authentication.,Singapore,Shanghai,SIN,99.965% uptime,0.451502,NCD-8082,Dear {{customer}},SFO,Spouse,95.61%,"-22.053639, -5.361658",jessica.davis,Big Ben,Busan,Parent,Israel,India,EST,Asia,-80.192047,Starry Night,Statue of Liberty,"Houston, Japan",CA,Antarctica,Busan,date > 'prod',69499.4,West End,America/New_York,0.5044,Big Ben,DE,98.9129,Energy,1427 Park Blvd,LHR,460,NY,-11.126291,fp_fc042e1a22daec90,PGPYHFEVQHRRCKRVJ47K,1846.2,3.2366,voice_8d20b0d96dc663bd.wav,4176 Cedar Ln,Central Park,"57.5676, 110.91293",Busan,Brazil,3366 Main St,BP 129/81 HR 89,PST,Berlin,2023-12-22 21:36:16,Statue of Liberty,NRT,EST,8760 Elm St,SIN,ISO-8859-1,Africa,SIN,Big Ben,2026-08-31,-55.901431,MX,ORD,"Tokyo, South Korea",Oceania,BR,110.942516,Q1 2024,Asia,United Kingdom,44791,upsert,true,Denver,America/New_York,INV-210736,South America,fab25f36798f6621ea1864b34f31d38d47ecd217ee3e2145a1fc7d0387f60611,PST,"-3.075875, 168.493839","San Francisco, Australia",FR,Europe/London
35.151409,CDG,Austin,"Toronto, Brazil",v5.12.39: Improved authentication.,Hamburg,Shanghai,ORD,99.427% uptime,-54.590442,GQC-5706,Dear {{customer}},SIN,Sibling,27.33%,"74.525545, -57.890989",susan.jackson,Statue of Liberty,Singapore,Child,Australia,France,JST,Asia,26.618007,Water Lilies,Eiffel Tower,"Portland, United States",NC,North America,Rotterdam,date = 'prod',15507.8,Midtown,PST,0.4678,Big Ben,DE,99.7355,Education,6460 Main St,LHR,782,IL,-83.476845,fp_7bd14b41fb3c3dae,3ZNOOOSS3NILXQLJS8RC,1669.3,94.1918,voice_e2c6d3d20806e5c3.wav,5043 Cedar Ln,Eiffel Tower,"77.377805, -171.348645",Busan,Mexico,3333 Maple Dr,BP 168/86 HR 60,Europe/London,Dallas,2021-10-19 04:44:42,Big Ben,CDG,CET,1655 Cedar Ln,JFK,Latin-1,Africa,SFO,Statue of Liberty,2021-09-28,-42.853747,US,LHR,"Austin, Israel",Africa,GB,31.606876,FY 2025,Asia,Norway,18530,delete,true,Denver,UTC,INV-296871,Asia,0fe327bb78c8907a0c32bd3c05bfbfdb3f3c70704e9c807f1c259f026c066f9f,PST,"69.881703, -94.819439","Denver, Japan",MX,EST
-157.074395,SFO,Los Angeles,"Los Angeles, South Korea",v4.17.11: Added support for API.,Hamburg,Busan,JFK,99.027% uptime,-69.725346,ILV-9683,{{date}} - {{event}},NRT,Peer,60.79%,"-83.178393, 93.631764",james.clark,Statue of Liberty,Shanghai,Manager,Israel,Canada,UTC,Oceania,33.957648,The Persistence of Memory,Central Park,"Sydney, United Kingdom",CA,Antarctica,Singapore,date < '2024',74097.3,Downtown,CET,0.3591,Statue of Liberty,GB,95.2459,Finance,101 Maple Dr,LAX,429,MA,60.260657,fp_bdc78f06c41ecad0,4DDGDR1JQK2OA0AWPF0W,1828.8,-29.0311,voice_c109e9b4d97b4e45.wav,5860 Pine Rd,Big Ben,"8.555913, -111.502561",Port of LA,Canada,5045 Pine Rd,BP 154/67 HR 61,EST,Dallas,2019-06-27 19:03:15,Statue of Liberty,SFO,Europe/London,5948 Maple Dr,ORD,ISO-8859-1,Africa,SFO,Statue of Liberty,2024-11-29,43.860244,DE,CDG,"Boston, Japan",South America,GB,-172.978181,H2 2023,Africa,United Kingdom,35712,update,NO,Seattle,Europe/London,INV-835911,North America,81c20b2f4624f7f7bbac3c561ae136245ae51629e68d1ef8d516a2020af61050,EST,"41.748009, -124.311386","London, Norway",BR,JST
-166.67913,ORD,Houston,"Miami, Australia",v2.4.45: Fixed bug in caching.,Shanghai,Hamburg,NRT,99.461% uptime,-79.045213,GLZ-1846,Dear {{customer}},ORD,Spouse,42.11%,"42.115371, 23.008794",aiden.jones,Eiffel Tower,Hamburg,Manager,South Korea,Norway,America/New_York,South America,-29.481419,The Persistence of Memory,Statue of Liberty,"Denver, Germany",OH,Africa,Singapore,date > 'prod',42251.1,South Bay,CET,0.3483,Central Park,US,96.1007,Energy,9870 Oak Ave,JFK,336,GA,25.200284,fp_94854e9f179b7c94,W4HGGXFVFQTZYP2EA5QU,1650.3,-94.3165,voice_8c54be3b7673a4d0.wav,1345 Pine Rd,Golden Gate Bridge,"67.77451, 149.576126",Shanghai,Israel,9112 Maple Dr,BP 112/110 HR 57,CET,Houston,2026-09-27T12:22:02Z,Big Ben,SFO,EST,4472 Pine Rd,CDG,UTF-16,Asia,JFK,Statue of Liberty,2019-05-12,-9.681073,FR,ORD,"Tokyo, South Korea",Asia,CA,-147.995951,2020-2025,North America,Sweden,30860,delete,true,Sydney,Europe/London,INV-675305,Antarctica,a5a3b0b6526101d15038dc4219becd0c5dedb39372b6cd95fd32540a98b95e92,Europe/London,"75.849748, -0.150433","Sydney, Mexico",JP,Europe/London
-154.077898,LAX,San Francisco,"Los Angeles, United Kingdom",v5.0.56: Added support for logging.,Hamburg,Rotterdam,LHR,99.346% uptime,-27.532277,NVI-4236,Order #{{id}},ORD,Parent,3.47%,"19.357613, 138.44645",richard.anderson,Big Ben,Hamburg,Parent,Netherlands,Switzerland,America/New_York,Africa,4.654572,Water Lilies,Eiffel Tower,"Paris, Sweden",CA,Oceania,Hamburg,type < 'prod',29401.6,West End,PST,0.8242,Golden Gate Bridge,MX,99.0131,Retail,1943 Park Blvd,CDG,642,PA,-53.227292,fp_6fd70d17d4d5eb34,J65M54RMIZSC4XW154NG,960.2,-97.0905,voice_9f90b7ef1e451ca6.wav,2821 Cedar Ln,Golden Gate Bridge,"-22.137663, -101.669974",Hamburg,United States,6681 Park Blvd,BP 155/64 HR 94,PST,Los Angeles,2022-10-22 19:03:04,Big Ben,LHR,America/New_York,8457 Main St,NRT,UTF-16,South America,JFK,Golden Gate Bridge,2022-11-18,-7.669245,AU,SFO,"Miami, Brazil",Europe,IN,-148.4177,2020-2025,South America,Italy,42008,delete,NO,Miami,Europe/London,INV-137797,South America,aa8f6bcc405afdfab7263cfb7e6183c688f443791f5a9ec13a6eac41e9930315,America/New_York,"77.679773, -53.321781","Atlanta, United States",FR,UTC
-96.870509,LHR,Miami,"Paris, Italy",v0.6.80: Improved caching.,Hamburg,Busan,ORD,99.303% uptime,55.203719,DJZ-8600,{{date}} - {{event}},ORD,Manager,61.87%,"77.425565, 45.389283",sarah.davis,Big Ben,Hamburg,Parent,India,United States,America/New_York,Antarctica,-60.332198,The Scream,Big Ben,"Sydney, Mexico",NY,North America,Shanghai,type IN 'active',86579.9,East Side,Europe/London,0.3665,Statue of Liberty,BR,99.2182,Technology,2686 Park Blvd,LAX,816,PA,-13.233984,fp_d5592a2785daf95c,JANC2VZQN1QCJ32DE5EO,1008.5,27.9286,voice_af48579917c4a80a.wav,8986 Park Blvd,Golden Gate Bridge,"89.31641, 83.481638",Busan,France,9212 Park Blvd,BP 100/83 HR 93,CET,Seattle,2021-09-28T01:47:04Z,Eiffel Tower,LHR,UTC,3657 Maple Dr,LAX,ASCII,North America,LHR,Central Park,2021-01-24,31.786567,GB,LHR,"Berlin, Singapore",Antarctica,DE,-104.896074,Q1 2024,Europe,United States,2899,upsert,NO,Berlin,UTC,INV-368146,South America,3d4807c46d65f0166dee4bf00dc6e12985fb8a8d583f7133a7b44de8dfba6d00,America/New_York,"-84.75479, 81.252648","New York, United Kingdom",JP,CET
-87.024717,NRT,Berlin,"Sydney, France",v4.17.63: Improved logging.,Singapore,Shanghai,LHR,99.34% uptime,-10.783559,DHZ-8840,Order #{{id}},JFK,Peer,12.72%,"-59.121098, -46.487428",harper.moore,Central Park,Singapore,Sibling,Italy,South Korea,UTC,Europe,-22.038058,The Scream,Central Park,"Phoenix, South Korea",GA,North America,Shanghai,status != '2024',31099.5,Midtown,JST,0.4443,Statue of Liberty,AU,97.2477,Finance,7931 Park Blvd,JFK,827,WA,-69.644645,fp_df4e12085a472f03,V4H1VA26HMB8K6Q27B1G,641.6,96.9541,voice_9eb45d3df97112d7.wav,1703 Oak Ave,Golden Gate Bridge,"22.640457, -86.52666",Busan,Norway,1885 Pine Rd,BP 111/72 HR 101,JST,Sydney,2023-09-09T21:31:37Z,Eiffel Tower,LAX,UTC,701 Cedar Ln,CDG,Latin-1,South America,NRT,Statue of Liberty,2018-09-19,-52.186877,FR,ORD,"Austin, Mexico",Antarctica,AU,76.231935,Jan-Mar,Antarctica,Switzerland,58732,update,NO,Los Angeles,EST,INV-192621,Antarctica,e107351c8b39a3616cdcd3939f371c7ad24a80952392a7836f3939e3fd7df856,EST,"-47.980988, -150.652205","Dallas, India",US,Europe/London
-152.604637,NRT,Miami,"Atlanta, Norway",v1.16.28: Added support for logging.,Singapore,Busan,SIN,99.727% uptime,25.21114,MWR-8250,{{date}} - {{event}},LAX,Peer,7.84%,"73.597374, 55.206525",ethan.martinez,Golden Gate Bridge,Hamburg,Spouse,Switzerland,Israel,Europe/London,Antarctica,36.386265,Starry Night,Golden Gate Bridge,"Boston, Sweden",CA,Africa,Singapore,status = 'active',74717.7,West End,JST,0.3031,Central Park,BR,98.1276,Energy,4156 Main St,JFK,530,FL,65.798526,fp_4da1c7742c4cc08e,OB6FURZ9PDS4K2HXG1O8,1512.3,87.5569,voice_ec77c91d82004842.wav,3847 Elm St,Central Park,"-45.169346, -99.586399",Port of LA,Brazil,8524 Park Blvd,BP 135/83 HR 69,JST,Toronto,2024-09-11T09:37:53Z,Eiffel Tower,LHR,EST,8419 Maple Dr,JFK,ISO-8859-1,Europe,NRT,Big Ben,2023-12-20,-83.089894,AU,SFO,"Boston, Japan",Europe,CA,-57.658811,H2 2023,Europe,Netherlands,69540,delete,true,Denver,America/New_York,INV-131759,Oceania,9474f1296a22808cf20ded365825188339dbb348195b323715db00ae8ca03399,Europe/London,"-11.405834, -103.65296","Los Angeles, Spain",IN,America/New_York
-0.244808,SFO,Phoenix,"Sydney, Norway",v2.2.12: Removed caching.,Shanghai,Port of LA,SIN,99.86% uptime,74.947465,FSO-1744,Order #{{id}},ORD,Spouse,31.84%,"-32.902136, 154.066923",harper.moore,Eiffel Tower,Busan,Peer,Norway,India,EST,Antarctica,-19.230341,Water Lilies,Central Park,"Paris, Sweden",NC,Europe,Singapore,date < '2024',48205.6,South Bay,JST,0.3501,Big Ben,JP,97.9056,Energy,783 Elm St,SFO,595,OH,85.97502,fp_532a516ad3216373,CDUHBBQVOMEFW651HCIM,85.4,-27.2813,voice_6e042da0cf06c3f1.wav,1380 Cedar Ln,Golden Gate Bridge,"-22.728624, 12.270195",Hamburg,Canada,2594 Maple Dr,BP 152/84 HR 103,CET,London,2019-08-04T11:04:45Z,Central Park,CDG,PST,2230 Oak Ave,NRT,ISO-8859-1,Oceania,LHR,Eiffel Tower,2021-02-17,72.667941,IN,SFO,"Chicago, South Korea",North America,DE,-7.208834,2020-2025,Antarctica,Mexico,72211,delete,NO,New York,CET,INV-992515,Antarctica,db51c6888d2e91a2c8db28b060874d2de2aedf0b4df74e2894d20ed5e748fb69,JST,"30.666159, -25.055992","London, Switzerland",DE,UTC
1.119887,SFO,Boston,"San Francisco, France",v2.2.32: Fixed bug in logging.,Hamburg,Port of LA,SIN,99.63% uptime,74.19972,TKS-5783,{{date}} - {{event}},ORD,Peer,32.83%,"77.976514, -138.721907",susan.clark,Big Ben,Port of LA,Peer,Canada,Netherlands,PST,Europe,-37.341059,The Persistence of Memory,Golden Gate Bridge,"Los Angeles, Israel",OH,Oceania,Busan,status > 'active',26106.2,North Shore,America/New_York,0.6614,Golden Gate Bridge,DE,95.3235,Finance,206 Park Blvd,LHR,749,NC,-41.078771,fp_4ae383d34921ed5d,CU6J8TJS790A8X702L19,8.1,65.855,voice_a364a30fe7179243.wav,9582 Main St,Big Ben,"-48.790941, 148.76195",Shanghai,Japan,5509 Elm St,BP 178/74 HR 72,EST,Paris,2026-04-23T18:22:40Z,Eiffel Tower,JFK,PST,5268 Park Blvd,LHR,ASCII,Antarctica,ORD,Statue of Liberty,2020-08-09,-87.536726,JP,ORD,"Paris, Switzerland",Africa,JP,44.462561,FY 2025,Antarctica,Spain,10001,snapshot,NO,London,PST,INV-404527,North America,9279a3591d73218f78e8031e5df60fc4602ce289c7ce60a2bcfc7505eeba8eda,EST,"56.732453, -97.384209","Berlin, Norway",DE,EST
